id,name,votes,rating,phone,address,zip,cuisine
3342,Mezquite NYC,80,4.5,(718) 255-1722,45-06 30th Ave,11103,Mexican
3343,Taverna Kyclades,415,4,(212) 432-0011,228 1st Ave,10009,Greek
3344,Foragers Table,197,4,(212) 243-8888,233 8th Ave,10011,Breakfast & Brunch
3345,Locanda Verde,1113,4,(212) 925-3797,377 Greenwich St,10013,Italian
3346,Casa Enrique,416,4,(347) 448-6040,5-48 49th Ave,11101,Mexican
3347,Park Avenue Tavern,308,4,(212) 867-4484,99 Park Ave,10016,American (Traditional)
3348,GLOO,39,4.5,(646) 869-4161,78 Carmine St,10014,French
3349,Sweet & Sara,54,5,(718) 707-2808,43-31 33rd St4th Fl,11101,Desserts
3350,Fishmarket Restaurant,152,4.5,(917) 983-0682,111 South St,10038,Seafood
3351,Print,500,4,(212) 757-2224,653 11th Ave,10036,American (New)
3352,Bijan’s,218,4,(718) 855-5574,81 Hoyt St,11201,American (New)
3353,Brindle Room,601,4,(212) 529-9702,277 E 10th St,10009,American (New)
3354,Smithfield,278,4,(212) 929-9677,138 W 25th St,10001,Pubs
3355,The Halal Guys,7126,4.5,(347) 527-1505,6th Ave & W 53rd St,10019,Food Stands
3357,Luke’s Lobster,111,4,(917) 882-7516,11 Water St,11201,Seafood
3358,Puff Cha Ramen,229,4.5,(646) 682-7768,457 W 50th St,10019,Thai
3359,Runner & Stone,142,4,(718) 576-3360,285 3rd Ave,11215,Cafes
3360,El Colmado Butchery,30,4.5,(212) 488-0000,53 Little W 12th St,10014,Wine Bars
3361,Hometown Bar-B-Que,395,4,(347) 294-4644,454 Van Brunt St,11231,Barbeque
3362,The Barn,76,4,(718) 728-0305,30-09 21st St,11102,American (New)
3363,Defontes,177,4.5,(718) 625-8052,379 Columbia St,11231,Sandwiches
3364,The Meatball Shop,2283,4,(212) 982-8895,84 Stanton St,10002,Italian
3365,Vitae,508,4,(212) 682-3562,4 E 46th St,10017,American (New)
3366,Trattoria Trecolori,1047,4,(212) 997-4540,254 W 47th St,10036,Italian
3367,goa taco,147,4.5,(347) 276-5103,79 Delancey St,10002,Mexican
3368,Sun Hing Lung Co,54,4.5,(212) 962-7032,58 Henry St,10002,Chinese
3369,JoJu,858,4.5,(347) 808-0887,83-25 Broadway,11373,Vietnamese
3370,Cachaco,21,4.5,(718) 383-4772,994 Manhattan Ave,11222,American (New)
3372,Pepe Rosso Social,347,4,(212) 219-0019,173 Mott St,10013,Italian
3373,Balthazar Restaurant,2002,4,(212) 965-1414,80 Spring St,10012,French
3374,Momofuku Ssäm Bar,1880,4,(212) 254-3500,207 2nd Ave,10003,Korean
3375,The River Café,580,4,(718) 522-5200,1 Water St,11201,American (New)
3376,Cafe Mogador,1322,4,(212) 677-2226,101 St Marks Pl,10009,Moroccan
3377,Aita,124,4,(718) 576-3584,132 Greene Ave,11238,Italian
3378,Cafe Hanamizuki,174,4.5,(212) 695-5533,143 W 29th St,10001,Cafes
3379,Wolf and Deer,146,4,(718) 398-3181,74 5th Ave,11217,Wine Bars
3380,Swine,272,4,(212) 255-7675,531 Hudson St,10014,American (New)
3381,Krupa Grocery,128,4.5,(718) 709-7098,231 Prospect Park W,11215,Bars
3382,Le Parisien,611,4,(212) 889-5489,163 E 33rd St,10016,French
3383,The Food Sermon Kitchen,53,4.5,(718) 484-7555,355 Rogers Ave,11225,Caribbean
3384,The Folly,48,4.5,(646) 726-4740,92 W Houston St,10012,Seafood
3385,Kori,334,4,(212) 334-0908,253 Church St,10013,Korean
3386,Samurai Papa,78,4.5,(718) 599-7171,32 Varet St,11206,Ramen
3387,Gila’s Nosh,128,4.5,(212) 213-3334,221 E 23rd St,10010,Coffee & Tea
3388,Extra Virgin,885,4,(212) 691-9359,259 W 4th St,10014,Seafood
3389,Eastwick,155,4,(347) 987-3188,112 Graham Ave,11206,American (New)
3390,Super Taste,299,4,(646) 283-0999,26 Eldridge St,10002,Chinese
3391,SoleLuna Restaurant,80,4.5,(929) 296-3942,40-01 Queens Blvd,11104,Cafes
3392,Wallabout Seafood & Co,12,4.5,(718) 923-0100,271 Adelphi St,11205,Seafood
3393,The Marshal,332,4,(212) 582-6300,628 10th Ave,10036,American (New)
3394,Gramercy Tavern,1792,4.5,(212) 477-0777,42 E 20th St,10003,American (New)
3395,Havana Social,195,4,(212) 956-2155,688 10th Ave,10019,Cuban
3396,The Green Table,407,4,(212) 741-6623,Chelsea Market75 9th Ave,10011,Vegetarian
3397,Mundo New York,131,4.5,(718) 706-8636,The Paper Factory Hotel37-06 36th St,11101,Bars
3398,Bobwhite Counter,363,4.5,(212) 228-2972,94 Ave C,10009,Southern
3399,Mémé Mediterranean,341,4,(646) 692-8450,581 Hudson St,10014,Mediterranean
3400,Bunker Vietnamese,391,4,(718) 386-4282,46-63 Metropolitan Ave,11385,Vietnamese
3401,My Pie,185,4.5,(212) 317-1850,696 Lexington Ave,10022,Italian
3402,The Clam,147,4.5,(212) 242-7420,420 Hudson St,10014,"Seafood,American (New),American (New)"
3403,Uva,1392,4,(212) 472-4552,1486 2nd Ave,10075,Italian
3404,Il Bambino,911,4.5,(718) 626-0087,34-08 31st Ave,11106,Italian
3405,Cafe Mogador,528,4.5,(718) 486-9222,133 Wythe Ave,11211,Moroccan
3406,Joseph Leonard,447,4,(646) 429-8383,170 Waverly Pl,10014,American (New)
3407,Tuk Tuk,429,4,(718) 472-5597,4906 Vernon Blvd,11101,Thai
3408,Yakitori Taisho,1225,4,(212) 228-5086,5 Saint Marks Pl,10003,Japanese
3409,Fornino,90,4,(718) 422-1107,Pier 6 Brooklyn Bridge Park,11201,Italian
3410,Semsom,57,4.5,(212) 979-2363,2 Astor Pl,10003,Mediterranean
3411,Westville,755,4,(212) 741-7971,210 W 10th St,10014,Salad
3412,Prosperity Dumpling,2890,4.5,(212) 343-0683,46 Eldridge St,10002,Chinese
3413,Sottocasa Pizzeria,349,4.5,(718) 852-8758,298 Atlantic Ave,11201,Pizza
3414,Rustic Table,61,4.5,(212) 244-0744,504 W 42nd St,10036,Coffee & Tea
3415,Animals Food and Drink,16,5,(212) 777-7437,140 Ave C,10009,Sandwiches
3416,Distilled,406,4,(212) 601-9514,211 W Broadway,10013,American (New)
3417,Mariella,94,4.5,(718) 499-2132,492 6th Ave,11215,Italian
3418,Buddakan,2585,4,(212) 989-6699,75 9th Ave,10011,Chinese
3419,Grindhaus,33,4,(718) 909-2881,275 Van Brunt St,11231,American (New)
3420,Smith and Mills,213,4,(212) 226-2515,71 N Moore St,10013,Lounges
3421,Sunny and Annie’s,290,4.5,(212) 677-3131,94 Ave B,10003,Sandwiches
3422,Mazeish Grill,55,4.5,(646) 964-5912,137 Rivington St,10002,Persian/Iranian
3423,Raclette,74,4.5,(917) 853-5377,195 Ave A,10009,Sandwiches
3424,China Blue,130,4,(212) 431-0111,135 Watts St,10013,Shanghainese
3425,Cuba,960,4,(212) 420-7878,222 Thompson St,10012,"Cuban,Latin American Restaurants,Mexican Restaurants,Latin American Restaurants,Cuban Restaurants"
3426,Angel’s Share,1458,4.5,(212) 777-5415,Village Yokocho8 Stuyvesant St,10003,Japanese
3427,Manousheh,102,4.5,(347) 971-5778,193 Bleecker St,10012,Lebanese
3428,Casa Adela,220,4,(212) 473-1882,66 Ave C,10009,Latin American
3429,Marc Forgione,615,4,(212) 941-9401,134 Reade St,10013,"American (New),Hardware Stores,Coffee & Tea,Lounges"
3430,VinoTapa,117,4,(212) 725-8466,201 E 31st St,10016,Tapas Bars
3431,Veronica’s Kitchen,113,4,(917) 848-2465,Front St & Pine St,10005,Soul Food
3432,Julia’s,42,4.5,(917) 909-1314,818 Woodward Ave,11385,Wine Bars
3433,Oiji,118,4.5,(646) 767-9050,119 1st Ave,10003,Korean
3434,Xixa,332,4.5,(718) 388-8860,241 S 4th St,11211,Mexican
3435,Prospect,137,4,(718) 596-6826,773 Fulton St,11217,American (New)
3436,Wassail,80,4.5,(646) 918-6835,162 Orchard St,10002,American (New)
3437,Upland,246,4,(212) 686-1006,345 Park Ave S,10010,American (New)
3438,PMF Pardon My French,106,4.5,(212) 358-9683,103 Ave B,10009,"French,French"
3439,Upstate,1023,4.5,(917) 408-3395,95 1st Ave,10003,American (New)
3440,Gentleman Farmer,163,4,(212) 677-2172,40 Rivington St,10002,American (New)
3441,Sweet Chick,773,4,(347) 725-4793,164 Bedford Avenue,11211,Southern
3442,Union Bar & Kitchen,65,4.5,(646) 791-0005,300 Spring St,10013,American (New)
3443,Kottu House,60,4.5,(646) 781-9222,250 Broome St,10002,Sri Lankan
3444,Bite,455,4,(212) 677-3123,211 E 14th St,10003,Sandwiches
3445,Noodle Village,415,4,(212) 233-0788,13 Mott St,10013,Chinese
3446,Puerto Viejo,209,4.5,(718) 398-3758,564 Grand Ave,11238,Spanish
3447,Go! Go! Curry!,1018,4,(212) 730-5555,273 W 38th St,10018,Japanese
3448,Caracas Arepa Bar,2228,4,(212) 529-2314,93 1/2 E 7th St,10009,Venezuelan
3449,Greenpoint Heights,136,4,(718) 389-0110,278 Nassau Ave,11222,Bars
3450,Los Tacos No.1,851,4.5,(212) 256-0343,Chelsea Market75 9th Ave,10011,Mexican
3451,Lighthouse,138,4,(347) 789-7742,145 Borinquen Pl,11211,Bars
3452,B4,177,4,(212) 535-7151,235 East 4th Street,10009,American (New)
3453,Mezetto,270,4,(212) 933-4587,161 E Houston St,10002,Mediterranean
3454,Lao Di Fang,25,4.5,(212) 941-7678,28 Forsyth St,10002,Chinese
3455,SriPraPhai Thai Restaurant,1669,4,(718) 899-9599,6413 39th Ave,11377,Thai
3456,by Chloe,230,4,(212) 290-8000,185 Bleecker St,10012,Vegan
3457,Jonny’s Panini NYC,66,4.5,(646) 484-5733,423 9th Ave,10001,Cafes
3458,Emily,228,4,(347) 844-9588,919 Fulton St,11238,Pizza
3459,House of Thai,49,4.5,(929) 522-0247,2501 40th Ave,11101,Thai
3460,99 Favor Taste,563,4,(646) 682-9122,285 Grand St,10002,Chinese
3461,Westville,682,4,(212) 924-2223,246 W 18th St,10011,American (New)
3462,The Jeffrey Craft Beer & Bites,352,4,(212) 355-2337,311 E 60th St,10022,"Bars,Bars,Eetcafés"
3463,Cheese Grille,176,4.5,(347) 735-6938,188 Allen St,10002,American (Traditional)
3464,Taquitoria,77,4,(212) 780-0121,168 Ludlow St,10002,Mexican
3465,The Redhead,602,4,(212) 533-6212,349 E 13th St,10003,Soul Food
3466,MangoSeed Restaurant,353,4,(347) 529-1080,757 Flatbush Ave,11226,Caribbean
3467,Patsys Pizzeria,74,5,(718) 622-2268,450 Dean St,11217,Pizza
3468,Las Ramblas,540,4,(646) 415-7924,170 W 4th St,10014,Tapas/Small Plates
3469,Wolfnights,271,4,(646) 669-8070,99 Rivington St,10002,Sandwiches
3470,DADAM,26,4.5,(917) 375-9226,11 West 32nd St2nd Fl,10001,Korean
3471,Lobster Joint,416,4,(718) 389-8990,1073 Manhattan Ave,11222,Seafood
3473,Barbuto,545,4,(212) 924-9700,775 Washington St,10014,Italian
3474,DOMODOMO,83,4.5,(646) 707-0301,138 W Houston St,10012,Japanese
3475,Dotory,69,4,(718) 599-1399,353 Broadway,11211,Korean
3476,Ital Kitchen,32,5,(347) 405-9727,1032 Union St,11225,Vegetarian
3477,Villagio on the Park,151,4.5,(212) 369-4000,40 Central Park S,10019,Italian
3478,Marlow & Sons,411,4,(718) 384-1441,81 Broadway,11249,American (New)
3479,Landhaus,34,4.5,(718) 710-5020,48 S 4th St,11249,Sandwiches
3480,Dark Horse,268,4,(212) 608-3900,17 Murray St,10007,American (Traditional)
3481,Nai Tapas Bar,576,4,(212) 677-1030,174 1st Ave,10009,Tapas/Small Plates
3482,Grimaldi’s,3667,3.5,(718) 858-4300,1 Front St,11201,Pizza
3483,Lulu & Po,115,4.5,(917) 435-3745,154 Carlton Ave,11205,"American (New),French,Beer, Wine & Spirits,Italian,Beer, Wine & Spirits,American (New)"
3485,Macdonough Café,29,5,(347) 221-0295,83 Saratoga Ave,11233,"Cafes,Salad"
3486,Lali Restaurant,113,4.5,(212) 664-1507,630 10th Ave,10036,Dominican
3487,Ñaño Ecuadorian Kitchen,146,4.5,(646) 649-4678,691 10th Ave,10036,Latin American
3488,Streets,218,4,(718) 384-2899,53 Broadway,11249,American (New)
3489,The Grey Dog,598,4,(212) 229-2345,242 W 16th St,10011,Breakfast & Brunch
3490,Employees Only,978,4,(212) 242-3021,510 Hudson St,10014,American (New)
3491,Virginia’s,47,4.5,(212) 658-0182,647 E 11th St,10009,American (New)
3492,Alice’s Arbor,274,4,(718) 399-3003,549 Classon Ave,11238,"American (Traditional),Brazilian,Bars,French"
3493,Miller’s Near & Far,75,4.5,(646) 559-1210,65 Rivington St,10002,American (New)
3494,Wah Fung #1 Fast Food,420,4.5,(212) 925-5175,79 Chrystie St,10002,Chinese
3495,Miscelanea NY,23,5,(212) 253-0277,63 E 4th St,10003,Coffee & Tea
3496,Vanessa’s Dumpling House,1625,4,(212) 625-8008,118 Eldridge St,10002,Chinese
3497,Rubirosa,784,4,(212) 965-0500,235 Mulberry St,10012,Italian
3498,Umami Burger,1282,4,(212) 677-8626,432 6th Ave,10011,Burgers
3499,Ramen-Ya,383,4,(212) 989-5440,181 W 4th St,10014,Ramen
3500,Open Door,190,4,(718) 361-8589,1009 50th Ave,11101,Gastropubs
3501,Colicchio & Sons Tap Room,339,4,(212) 400-6699,85 10th Ave,10011,American (New)
3502,The Picnic Basket,228,4,(212) 382-2627,65 W 37th St,10018,Cafes
3503,La Slowteria,98,4,(718) 858-2222,548 Court St,11231,Mexican
3504,Maharlika,914,4,(646) 392-7880,111 1st Ave,10003,Filipino
3505,Brooklyn Ice House,160,4.5,(718) 222-1865,318 Van Brunt St,11231,Barbeque
3506,The Federal Bar,21,4.5,(718) 388-8641,367 Metropolitan Ave,11211,Bars
3507,Kimchi Grill,339,4,(718) 360-1839,766 Washington Ave,11238,Mexican
3508,Whitman & Bloom,241,4,(212) 725-4110,384 3rd Ave,10016,American (New)
3509,Almond Tribeca,28,5,(212) 431-0606,186 Franklin St,10013,Cocktail Bars
3510,Tribeca’s Kitchen,80,4,(646) 893-1022,200 Church St,10013,"Sandwiches,Party & Event Planning"
3511,Libertador,87,4,(347) 689-3122,400 Henry  St,11201,Argentine
3512,Totto Ramen,3381,4,(212) 582-0052,366 W 52nd St,10019,"Ramen,Ramen"
3513,District Tap House,260,4,(212) 221-1822,246 W 38th St,10018,Sports Bars
3514,Public,893,4,(212) 343-7011,210 Elizabeth St,10012,"American (Traditional),Lounges,American (New),Lounges"
3515,Benito One,265,4,(212) 226-9171,174 Mulberry St,10013,Italian
3516,Heidi’s House,350,4.5,(212) 249-0069,308 E 78th St,10075,Comfort Food
3517,Adrienne’s Pizzabar,853,4,(212) 248-3838,54 Stone St,10004,Pizza
3518,Chicken Provence,144,4,(212) 922-0505,154 E 39th St,10016,French
3519,Open Kitchen,14,4.5,(212) 346-7600,123 William St,10038,Coffee & Tea
3520,Friedman’s,56,4,(212) 932-0600,1187 Amsterdam Ave,10027,American (Traditional)
3521,Juventino,388,4,(718) 360-8469,370 5th Ave,11215,American (New)
3522,Vinegar Hill House,457,3.5,(718) 522-1018,72 Hudson Ave,11201,American (New)
3523,Gourmet Fit,33,5,(347) 662-6821,6819 3rd Ave,11220,Coffee & Tea
3524,Pinto,709,4,(212) 366-5455,118 Christopher St,10014,Thai
3525,Gallitos Kitchen,149,4,(718) 855-4791,140 Montague St,11201,Mexican
3526,Antica Ristorante,204,4.5,(212) 480-3880,8 Stone St,10004,Italian
3527,Blend on the Water,1097,4,(718) 606-9851,4540 Center Blvd,11109,Latin American
3528,Rye,470,4,(718) 218-8047,247 S 1st St,11211,American (New)
3529,Big Wong King,960,3.5,(212) 964-0540,67 Mott St,10013,Chinese
3530,Wallflower,129,4.5,(646) 682-9842,235 W 12th St,10014,American (New)
3531,Riko Peruvian Cuisine,217,4,(212) 643-7555,409 8th Ave,10001,Peruvian
3532,La Lanterna di Vittorio,817,4,(212) 529-5945,129 MacDougal St,10012,Italian
3533,Zest,381,4.5,(212) 677-3158,249 Broome St,10002,Sushi Bars
3534,The Islands,446,4,(718) 398-3575,803 Washington Ave,11238,Caribbean
3535,Hunters,205,4,(718) 246-2221,213 Smith St,11201,American (New)
3536,Supper,860,4,(212) 477-7600,156 E 2nd St,10009,Italian
3537,Mighty Quinn’s,46,4.5,(718) 928-6603,27 N 6th StSmorgasburg,11211,Barbeque
3538,Friedman’s,696,4,(212) 971-9400,132 W 31st St,10001,American (New)
3539,The Otheroom,248,4,(212) 645-9758,143 Perry St,10014,Lounges
3540,Tuome,141,4.5,(646) 833-7811,536 E 5th St,10009,American (New)
3541,Cocotte,191,4,(212) 965-9100,110 Thompson St,10012,French
3542,Eataly NYC,3239,4,(212) 229-2560,200 5th Ave,10010,"Italian,Italian,Italian,Wine Bars,Seafood,Italian"
3543,Chalk Point Kitchen,198,4,(212) 390-0327,527 Broome St,10013,Health Markets
3544,Xi’an Famous Foods,1151,4,(212) 786-2068,81 St Marks Pl,10003,Chinese
3545,Flatiron Room,373,4.5,(212) 725-3860,37 W 26th St,10010,Lounges
3546,Da Andrea,453,4,(212) 367-1979,35 W 13th St,10011,Italian
3547,Tchoup Shop,141,4.5,(347) 223-2710,50 Wyckoff Ave,11237,Cajun/Creole
3548,Cascalote Latin Bistro,140,4.5,(929) 344-5510,2126 2nd Ave,10029,Latin American
3549,Brooklyn Beet Company,183,4.5,(347) 492-0020,7205 3rd Ave,11209,Modern European
3550,HandCraft Kitchen & Cocktails,22,4.5,(212) 689-3000,367 3rd Ave,10016,Cocktail Bars
3551,Carroll Place,299,4,(212) 260-1700,157 Bleecker St,10012,Gastropubs
3552,Ciccio,119,4,(646) 476-9498,190 6th Ave,10012,Italian
3553,Newtown,71,4.5,(347) 984-6215,55 Waterbury St,11206,Vegetarian
3554,Xi’an Famous Foods,692,4,(212) 786-2068,24 W 45th St,10036,Chinese
3555,983-Bushwick’s Living Room,205,4,(718) 386-1133,983 Flushing Ave,11206,Comfort Food
3556,Gotham Bar and Grill,1066,4.5,(212) 620-4020,12 E 12th St,10003,American (New)
3557,Tavern on Jane,277,4,(212) 675-2526,31 8th Ave,10014,American (New)
3558,David’s Brisket House,236,4.5,(718) 789-1155,533 Nostrand Ave,11216,Delis
3559,Flinders Lane,133,4,(212) 228-6900,162 Ave A,10009,"Australian,American (New),Diners"
3560,Da Claudio,78,4.5,(347) 947-6451,21 Ann St,10038,Italian
3561,Red Hook Lobster Pound,593,4,(718) 858-7650,284 Van Brunt St,11231,Seafood
3562,Taqueria Kermes,208,4.5,(347) 463-9263,66-36 Fresh Pond Rd,11385,Mexican
3563,H K Wonton Garden,593,3.5,(212) 349-1495,79 Mulberry St,10013,Chinese
3564,Mamoun’s Falafel,1838,4.5,(212) 674-8685,119 MacDougal St,10012,Middle Eastern
3565,Junior’s Restaurant,1904,4,(212) 302-2000,1515 Broadway,10036,Diners
3566,Piccoli Trattoria,263,4.5,(718) 788-0066,522 6th Ave,11215,"Italian,Italian"
3567,Endless Summer,72,4,(917) 947-8787,525 DeKalb Ave,11205,Sandwiches
3568,Barn Joo,567,4,(646) 398-9663,893 Broadway,10003,Korean
3569,Terroir Tribeca,174,4,(212) 625-9463,24 Harrison St,10013,Wine Bars
3570,Anable Basin Sailing Bar & Grill,66,4,(646) 207-1333,4-40 44th Dr,11101,Bars
3571,Zizi Limona,220,4,(347) 763-1463,129 Havemeyer St,11211,Mediterranean
3572,Purbird,263,4,(718) 857-2473,82 Sixth Ave,11217,American (New)
3573,Turntable5060,41,4.5,(917) 819-5404,235 E 4th St,10009,Chicken Wings
3574,Le Village,117,4.5,(212) 539-0231,127 E 7th St,10009,French
3575,Tibetan Dumpling Cafe,65,4.5,(347) 507-1555,49-08 Queens Blvd,11377,Himalayan/Nepalese
3576,Russ & Daughters Cafe,263,4,(212) 475-4881,127 Orchard St,10002,Breakfast & Brunch
3577,The Meatball Shop,448,4,(212) 257-4363,200 9th Ave,10011,Italian
3578,Hibino,67,4,(718) 392-5190,10-70 Jackson Ave,11101,Japanese
3579,Kiwiana,245,4,(718) 230-3682,847 Union St,11215,American (New)
3580,Frankies 457,525,4,(718) 403-0033,457 Court St,11231,Italian
3581,Chop Shop II,37,4.5,(646) 964-5672,41 W 24th St,10010,Chinese
3582,Korchma Taras Bulba,201,4.5,(212) 510-7510,357 W Broadway,10013,Russian
3583,Fort Defiance,252,4,(917) 310-0629,365 Van Brunt St,11231,American (New)
3584,Stone Park Cafe,653,4,(718) 369-0082,324 5th Ave,11215,American (New)
3585,Glasserie,187,4,(718) 389-0640,95 Commercial St,11222,Mediterranean
3586,Fat Buddha,427,4,(212) 598-0500,212 Ave A,10009,Bars
3587,Tartine,731,4,(212) 229-2611,253 W 11th St,10014,French
3588,Cafe Gitane,285,4,(212) 255-4143,113 Jane St,10014,French
3589,Kofte Piyaz,119,4.5,(347) 227-7036,881 5th Ave,11232,Ethnic Food
3591,Clinton Street Baking Company,2827,4,(646) 602-6263,4 Clinton St,10002,Breakfast & Brunch
3592,Monument Lane,247,4,(212) 255-0155,103 Greenwich Ave,10014,American (New)
3593,Taboonette,203,4,(212) 510-7881,30 E 13th St,10003,Middle Eastern
3594,Her Name is Han,29,4.5,(212) 779-9990,17 E 31st St,10016,Korean
3595,Bistro Les Amis,217,4,(212) 226-8645,180 Spring St,10012,French
3596,Mighty Quinn’s Barbeque,1123,4,(212) 677-3733,103 2nd Ave,10003,Barbeque
3597,Coney Shack,127,4.5,(347) 856-8356,2909 W 8th St,11224,Food Trucks
3598,Black Tap Craft Burgers & Beer,71,4.5,(917) 639-3089,529 Broome St,10013,American (Traditional)
3599,Astoria Craft,20,5,(718) 278-4300,1801 26th Rd,11102,Bars
3600,The Lobster Place,791,4,(917) 983-0695,Chelsea Market75 9th Ave,10011,Seafood Markets
3601,Murasaki,41,4.5,(718) 482-7088,4644 Vernon Blvd,11101,Japanese
3602,Room 55,87,4.5,(718) 897-0055,75-01 88th St,11385,American (New)
3603,Gratitude Cafe,70,4.5,(347) 413-7944,499 Rogers Ave,11225,Coffee & Tea
3604,Luke’s Lobster,126,4,(646) 657-0066,207 e 43rd st,10017,Seafood
3605,Uglyduckling,128,4,(718) 451-3825,166 Smith St,11201,American (Traditional)
3606,Cowgirl Sea Horse,371,3.5,(212) 608-7873,259 Front St,10038,Tex-Mex
3607,Bite,154,4,(212) 431-0301,333 Lafayette St,10012,Sandwiches
3608,Fish,1055,4,(212) 727-2879,280 Bleecker St,10014,Seafood
3609,Masseria Dei Vini,141,4.5,(212) 315-2888,887 9th Ave,10019,Wine Bars
3610,Pio Pio,553,4,(212) 481-0034,210 E 34th St,10016,Latin American
3611,Cafe Petisco,204,4,(212) 387-0366,189 E Broadway,10002,Breakfast & Brunch
3612,El Luchador,170,4,(646) 398-7499,87 South St,10038,Mexican
3613,Nyonya,1275,4,(212) 334-3669,199 Grand St,10013,Asian Fusion
3614,Grape and Grain,240,4,(212) 420-0002,620 E 6th St,10009,Wine Bars
3615,Barrio Chino,825,4,(212) 228-6710,253 Broome St,10002,Mexican
3616,Root & Bone,554,4,(646) 682-7076,200 E 3rd St,10009,Southern
3617,Bao Bao Cafe,45,4.5,(917) 388-2479,61 Lexington AveUnit B,10010,Cafes
3618,Little Mo,98,4,(929) 210-8100,1158 Myrtle Ave,11221,"Sandwiches,Coffee & Tea"
3619,Pure Thai Cookhouse,1394,4,(212) 581-0999,766 9th Ave,10019,Thai
3620,Arepa Lady 2,104,4.5,(347) 730-6124,7702 Roosevelt Ave,11372,Colombian
3621,Extra Fancy,199,4,(347) 422-0939,302 Metropolitan Ave,11211,American (New)
3622,Nerai,178,4.5,(212) 759-5554,55 E 54th St,10022,Greek
3623,Bouley,826,4.5,(212) 964-2525,163 Duane St,10013,French
3624,Cabana Restaurant,400,4,(212) 980-5678,1022 3rd Ave,10021,Latin American
3625,Boqueria,789,4,(212) 255-4160,53 W 19th St,10011,Spanish
3626,Rincon Criollo,490,4.5,(718) 639-8158,40-09 Junction Blvd,11368,Cuban
3627,Momofuku Ko,68,4.5,(212) 203-8095,8 Extra Pl,10003,American (New)
3628,Wheated,150,4.5,(347) 240-2813,905 Church Ave,11218,Pizza
3629,Brooklyn Stoops,122,4,(347) 378-2505,748 Myrtle Ave,11205,Breakfast & Brunch
3630,Katz’s Delicatessen,6380,4,(212) 254-2246,205 E Houston St,10002,Delis
3631,Kobeyaki,295,4,(212) 242-5500,293 7th Ave,10001,Japanese
3632,Cubana Socíal,327,4,(718) 782-3334,70 N 6th St,11249,Cuban
