id,name,votes,rating,phone,address,zip,cuisine
6973,Angelica Kitchen,250,3.6,(212) 228-2909,"300 E 12th Street, New York",10003,Vegetarian
6974,Perilla,183,3.6,(212) 929-6868,"9 Jones Street, New York",10014,American
6975,Thelewala,36,3.5,(212) 614-9200,"112 MacDougal Street, New York",10012,Indian
6976,Natsumi Bar And Lounge,177,4,(212) 258-2988,"226 W 50th Street, New York",10019,"Sushi,Japanese,Fusion"
6977,Brooklyn Diner USA,170,3.6,(212) 977-1957,"212 W 57th Street, New York",10019,Diner
6978,Clinton Street Baking Company,503,4.1,(646) 602-6263,"4 Clinton Street, New York",10002,"American,Bakery,Desserts"
6979,Sushisamba,208,3.4,(212) 691-7885,"87 7th Avenue South, New York",10014,"Japanese,Brazilian,Peruvian,Fusion,Sushi"
6980,Westville,152,4,(212) 924-2223,"246 W 18th Street, New York",10011,American
6981,44 & X Hell's Kitchen,287,3.6,(212) 977-1170,"622 10th Avenue, New York",10036,American
6982,Estiatorio Milos,309,3.6,(212) 245-7400,"125 W 55th Street, New York",10019,"Greek,Mediterranean,Seafood"
6983,Aquavit,219,3.6,(212) 307-7311,"65 E 55th St, New York",10022,"International,Seafood,Scandinavian"
6984,Le Bilboquet,113,3.5,(212) 751-3036,"20 East 60th Street, New York",10021,"French,Cajun"
6985,Mokbar,16,3.4,(646) 964-5963,"Chelsea Market, 75 9th Avenue, New York",10011,"Ramen,Korean"
6986,Porchetta,202,3.8,(212) 777-2151,"110 E 7th Street, New York",10009,"Italian,Sandwich"
6987,Brick Lane Curry House,235,3.7,(212) 979-2900,"99 2nd Avenue, New York",10003,Indian
6988,Gennaro,473,3.7,(212) 665-5348,"665 Amsterdam Avenue, New York",10025,"Italian,Mediterranean"
6989,Virgil's Real Barbecue,817,3.6,(212) 921-9494,"152 W 44th Street, New York",10036,"BBQ,American,Southern"
6990,Cha-An,73,4.8,(212) 228-8030,"230 East 9th Street, New York",10003,"Japanese,Cafe"
6991,Mile End Delicatessen,158,4.2,(718) 852-7510,"97A Hoyt Street, Brooklyn",11217,"Jewish,Deli,Sandwich"
6992,Delicatessen,188,3.5,(212) 226-0211,"54 Prince Street, New York",10012,"American,European"
6993,Ping Seafood Restaurant,141,3.5,(212) 602-9988,"22 Mott Street, New York",10013,"Dim Sum,Chinese"
6994,The Loeb Boathouse Central Park,170,3.5,(212) 517-2233,"East 72nd Street & Park Drive North, New York",10021,American
6995,Junior's Restaurant,248,4.1,(718) 852-5257,"386 Flatbush Avenue, Brooklyn",11238,"American,Desserts,Diner"
6996,Ricardo Steak House,270,4,(212) 289-5895,"2145 2nd Avenue, New York",10029,"Latin American,American"
6997,Mamoun's Falafel,192,4.3,(212) 387-7747,"22 Saint Marks Place, New York",10003,Middle Eastern
6998,The Door,667,4.4,(718) 525-1083,16307 Baisley Boulevard,11434,"Caribbean,Soul Food"
6999,Golden Unicorn,178,3.9,(212) 941-0911,"18 E Broadway, New York",10002,"Dim Sum,Cantonese,Chinese"
7000,Fette Sau,476,4.1,(718) 963-3404,"354 Metropolitan Avenue, Brooklyn",11211,"American,BBQ"
7001,Sake Bar Hagi,248,4,(212) 764-8549,"152 W 49th Street, New York",10019,"Asian,Japanese"
7002,Patzeria Perfect Pizza,254,4.1,(212) 575-7646,"231 W 46th Street, New York",10036,Pizza
7003,Bleecker Street Pizza,161,3.6,(212) 924-4466,"69 7th Avenue South, New York",10014,Pizza
7004,Frank,251,3.6,(212) 420-0106,"88 2nd Avenue, New York",10003,"Italian,Vegetarian"
7005,Mr. K's,88,3.4,(212) 583-1668,"570 Lexington Avenue, New York",10022,Chinese
7006,Sanford's Restaurant,418,4.1,(718) 932-9569,"30-13 Broadway, Queens",11106,New American
7007,Le Pain Quotidien,151,3.5,(212) 757-0775,"922 7th Avenue, New York",10019,"Sandwich,Bakery"
7008,Morini Osteria,194,3.8,(212) 965-8777,"218 Lafayette Street, New York",10012,Italian
7009,Big Wong,258,3.7,(212) 964-0540,"67 Mott Street, New York",10013,"Chinese,Cantonese"
7010,Lavo,132,3.4,(212) 750-5588,"39 East 58th Street, New York, NY",10022,"Italian,Steakhouse"
7011,Sushi Yasuda,453,3.6,(212) 972-1001,"204 East 43rd Street, New York",10017,Sushi
7012,Market Table,182,3.7,(212) 255-2100,"54 Carmine Street, New York",10014,"Mediterranean,American"
7013,Bali Nusa Indah,227,3.9,(212) 265-2200,"651 9th Avenue, New York",10036,Indonesian
7014,Telepan,237,3.6,(212) 580-4300,72 West 69th Street,10023,New American
7015,New Wonjo,122,3.6,(212) 695-5815,"23 West 32nd Street, New York",10001,Korean
7016,Friend of a Farmer,186,3.7,(212) 477-2188,"77 Irving Place, New York",10003,American
7017,Pure Food and Wine,208,3.8,(212) 477-1010,"54 Irving Place, New York",10003,Vegetarian
7018,Ivan Ramen Slurp Shop,33,3,(212) 582-7942,"Gotham West Market, 600 11th Avenue, New York",10036,"Japanese,Ramen"
7019,Yuca Bar & Restaurant,211,3.9,(212) 982-9533,"111 Avenue A, New York",10009,"Cuban,Mexican,Bar Food"
7020,Lucali,361,4.1,(718) 858-4086,"575 Henry Street, Brooklyn",11231,Pizza
7021,Dell'Anima,297,4,(212) 366-6633,"38 8th Avenue, New York",10014,Italian
7022,Cafeteria,1107,3.7,(212) 414-1717,"119 7th Avenue, New York",10011,American
7023,Shake Shack,881,4.4,(646) 435-0136,"691 8th Avenue, New York",10036,"American,Burger"
7024,Joe's Shanghai Resturant,248,3.9,(718) 539-3838,"136-21 37th Avenue, Queens",11354,Chinese
7025,Cuba,246,3.7,(212) 420-7878,"222 Thompson Street, New York",10012,Cuban
7026,Waldy's Wood Fired Pizza & Penne,254,3.9,(212) 213-5042,"800 Sixth Avenue, New York",10001,Pizza
7027,Employees Only,161,3.6,(212) 242-3021,"510 Hudson Street, New York",10014,"American,Bar Food"
7028,Il Laboratorio Del Gelato,146,4.6,(212) 343-9922,"188 Ludlow Street, New York",10002,"Ice Cream,Desserts"
7029,Delmonico's,156,3.7,(212) 509-1144,"56 Beaver Street, New York",10004,"American,Seafood,Steakhouse"
7030,Fig & Olive,178,3.4,(212) 319-2002,"10 E 52nd Street, New York",10022,Mediterranean
7031,Charlie Bird,40,3.4,(212) 235-7133,"5 King Street, New York",10012,"American,Seafood,Italian"
7032,Best Bagel & Coffee,51,4.5,(212) 564-4409,"225 W 35th Street, New York",10001,"Bagels,Sandwich,Cafe"
7033,Le Grainne Cafe,282,3.8,(646) 486-3000,"183 9th Avenue, New York",10011,"Cafe,French"
7034,Morimoto,578,3.9,(212) 989-8883,"88 10th Avenue, New York",10011,"Japanese,Sushi"
7035,Max,158,3.7,(212) 966-5939,"181 Duane Street, New York",10013,Italian
7036,Dylan's Candy Bar,187,4,(646) 735-0078,"1011 3rd Avenue, New York",10021,Desserts
7037,Il Cortile,206,3.7,(212) 226-6060,"125 Mulberry Street, New York",10013,Italian
7038,Bill's Bar & Burger,164,4.1,(212) 414-3003,"22 9th Ave, New York",10014,"American,Burger"
7039,Flex Mussels,323,3.9,(212) 717-7772,"174 E 82nd Street, New York",10028,Seafood
7040,Sprinkles Cupcakes,67,4.3,(212) 207-8375,"780 Lexington Avenue, New York",10065,"Desserts,Ice Cream"
7041,Hakkasan,64,3.9,(212) 776-1818,"311 West 43rd Street, New York",10036,Chinese
7042,Kodama Sushi,258,3.8,(212) 582-8065,"301 W 45th Street, New York",10036,"Japanese,Sushi"
7044,Annisa,114,3.9,(212) 741-6699,"13 Barrow Street, New York",10014,"American,Asian"
7045,Red Rooster,370,3.7,(212) 792-9001,"310 Lenox Avenue, New York",10027,Southern
7046,Hillstone,265,3.6,(212) 888-3828,"153 E 53rd Street, New York",10022,American
7047,Yakitori Totto,197,3.7,(212) 245-4555,"251 W 55th Street, New York",10019,Japanese
7048,"Sal, Kris & Charlie's Deli",291,4.2,(718) 278-9240,"33-12 23rd Avenue, Queens",11105,"Sandwich,Deli"
7049,Eileen's Special Cheesecake,129,4.1,(212) 966-5585,"17 Cleveland Place, New York",10012,Desserts
7050,The Mermaid Inn,233,3.6,(212) 674-5870,"96 2nd Avenue, New York",10003,"American,Seafood"
7051,Da Gennaro,183,3.8,(212) 431-3934,"129 Mulberry Street, New York",10013,Italian
7052,Heidelberg Restaurant,290,3.9,(212) 628-2332,"1648 2nd Avenue, New York",10028,German
7053,Peanut Butter & Co,192,4,(212) 677-3995,"240 Sullivan Street, New York",10012,"American,Sandwich"
7054,Tartine,220,3.8,(212) 229-2611,"253 West 11th Street, New York",10014,"French,Cafe"
7055,Markt,214,3.7,(212) 727-3314,"676 6th Avenue, New York",10010,Belgian
7056,Magnolia Bakery,323,3.7,(212) 767-1123,"1240 Avenue of the Americas, New York",10020,"Bakery,Desserts"
7057,Sweet Revenge,137,4.4,(212) 242-2240,"62 Carmine Street, New York",10014,Desserts
7058,Congee Village,152,3.6,(212) 941-1818,"100 Allen Street, New York",10002,"Chinese,Cantonese,Dim Sum"
7059,Grace Street,7,3.1,Not Available,"17 West 32nd Street, New York",10001,"Cafe,Bakery"
7060,Vynl,245,3.6,(212) 974-2003,"756 9th Avenue, New York",10019,"Fusion,Asian,American"
7061,La Masseria,218,3.7,(212) 582-2111,"235 W 48th Street, New York",10036,Italian
7062,Wolfgang's Steakhouse,333,3.9,(212) 889-3369,"4 Park Avenue, New York",10016,Steakhouse
7063,Bond 45,211,3.5,(212) 869-4545,"154 W 45th Street, New York",10036,"Italian,Steakhouse,Seafood"
7064,Arte Cafe,176,3.4,(212) 501-7014,"106 W 73rd Street, New York",10023,"Italian,Pizza"
7065,O'Lunney's Times Square Pub,167,3.9,(212) 840-6688,"145 W 45th Street, New York",10036,"Irish,American"
7066,The Smoke Joint,315,3.7,(718) 797-1011,"87 S Elliott Place, Brooklyn",11217,BBQ
7067,Babbo,1745,3.5,(212) 777-0303,"110 Waverly Place, New York",10011,Italian
7068,Melba's,321,3.7,(212) 864-7777,"300 W 114th Street, New York",10026,"American,Southern"
7069,Luzzo's,249,3.9,(212) 473-7447,"211-13 1st Avenue, New York",10003,"Italian,Pizza"
7070,Heartland Brewery & Rotisserie,94,3.1,(212) 582-2057,"350 5th Avenue, New York",10118,"American,Burger,Bar Food"
7071,Barrio Chino,274,3.9,(212) 228-6710,"253 Broome Street, New York",10002,Mexican
7072,Pierre Loti,223,4.1,(212) 755-5684,"300 East 52nd Street, New York",10022,"Mediterranean,Tapas"
7073,Absolute Bagels,277,4.4,(212) 932-2052,"2788 Broadway, New York",10025,Bagels
7074,Tacombi at Fonda Nolita,136,4.3,(917) 727-0179,"267 Elizabeth Street, New York",10012,"Latin American,Mexican"
7075,Tom's Restaurant,171,3.1,(212) 864-6137,"2880 Broadway, New York",10025,"American,Diner"
7076,Agave,171,3.5,(212) 989-2100,"140 7th Avenue South, New York",10014,"American,Mexican"
7077,La Maison du Macaron,213,3.9,(212) 243-2757,"132 W 23rd Street, New York",10011,"Bakery,Cafe,Desserts"
7078,Sea Restaurant,1916,3.7,(718) 384-8850,"114 N 6th Street, Brooklyn",11249,"Asian,Thai"
7079,Mary's Fish Camp,216,3.7,(646) 486-2185,"64 Charles Street, New York",10014,Seafood
7080,Chavela's,377,4.1,(718) 622-3100,"736 Franklin Avenue, Brooklyn",11238,Mexican
7081,Queen of Sheba,195,3.6,(212) 397-0610,"650 10th Avenue, New York",10036,Ethiopian
7082,BLT Prime,157,3.6,(212) 995-8500,"111 E 22nd Street, New York",10010,"American,Steakhouse"
7083,David Burke at Bloomingdale's,79,3.8,(212) 705-3800,"1000 3rd Avenue, New York",10022,"Desserts,Cafe"
7084,Salumeria Rosi Parmacotto,155,3.9,(212) 877-4800,"283 Amsterdam Avenue, New York",10023,Italian
7085,Stumptown Coffee Roasters,157,4.3,(347) 414-7805,"20 W 29th Street, New York",10016,Cafe
7086,Paris Baguette,29,3.4,(212) 244-0404,"6 West 32nd Street, New York",10001,"Cafe,Bakery"
7087,Brickyard Gastropub,131,3.8,(212) 767-0077,785 9th Avenue,10019,"American,Bar Food"
7088,The Butcher's Daughter,41,3.6,(212) 219-3434,"19 Kenmare Street, New York",10012,"Beverages,Vegetarian"
7089,Nobu,1567,3.7,(212) 219-0500,"105 Hudson Street, New York",10013,"Japanese,Sushi"
7090,Nice Matin,256,3.6,(212) 873-6423,"201 West 79th Street, New York",10024,"French,Mediterranean"
7091,Excellent Dumpling House,287,3.7,(212) 219-0212,111 Lafayette Street,10013,"Dim Sum,Cantonese"
7092,Crispo,252,3.9,(212) 229-1818,"240 West 14th Street, New York",10011,Italian
7093,Havana Alma de Cuba,155,3.7,(212) 242-3800,"94 Christopher Street, New York",10014,Cuban
7094,Ruth's Chris Steak House,202,3.6,(212) 245-9600,"148 W 51st Street, New York",10019,Steakhouse
7095,Landmarc,267,3.6,(212) 343-3883,"179 W Broadway, New York",10013,"French,Italian"
7096,Cascabel Taqueria,244,3.9,(212) 717-8226,"1556 2nd Avenue, New York",10028,"Mexican,Taco"
7097,Gemma,177,3.6,(212) 505-7300,"The Bowery Hotel, 335 Bowery, New York",10003,Italian
7098,Maria's Mont Blanc Restaurant,32,3.2,(212) 582-9648,"315 West 48th Street, New York, NY",10036,European
7099,Talia's Steakhouse,96,3.3,(212) 580-3770,"668 Amsterdam Avenue, New York",10025,"Middle Eastern,Steakhouse"
7100,Rosa Mexicano,944,3.7,(212) 977-7700,"61 Columbus Avenue, New York",10023,Mexican
7101,Lady M Cake Boutique,117,3.7,(212) 452-2222,"41 E 78th St, New York",10021,"Desserts,Sandwich"
7102,Nizza,205,3.7,(212) 956-1800,"630 9th Avenue, New York",10036,Italian
7103,Osteria Al Doge,256,3.5,(212) 944-3643,"142 W 44th Street, New York",10036,Italian
7104,Red Lobster,90,3.3,(212) 730-6706,"5 Times Square, New York",10036,Seafood
7105,Rachel's Taqueria,295,4,(718) 788-1137,"408 5th Avenue, Brooklyn",11215,Mexican
7106,Hangawi,160,3.6,(212) 213-0077,"12 E 32nd Street, New York",10016,"Korean,Vegetarian"
7107,Westville,270,3.6,(212) 741-7971,"210 W 10th Street, New York",10014,American
7108,Thai Market,168,4.1,(212) 280-4575,"960 Amsterdam Avenue, New York",10025,Thai
7109,Peasant,209,3.6,(212) 965-9511,"194 Elizabeth Street, New York",10012,Italian
7110,Community Food & Juice,237,3.9,(212) 665-2800,"2893 Broadway, New York",10025,"American,Breakfast"
7111,Nobu 57,467,3.6,(212) 757-3000,"40 W 57th Street, New York",10019,"Japanese,Sushi"
7112,Little Cupcake Bakeshop,64,3.9,(212) 941-9100,"30 Prince Street, New York",10012,Desserts
7113,The Counter,104,3.9,(212) 997-6801,"7 Times Square, New York",10036,Burger
7114,Celeste,292,3.6,(212) 874-4559,"502 Amsterdam Avenue, New York",10024,"Italian,Pizza"
7115,Michael Jordan's The Steakhouse N.Y.C.,675,3.2,(212) 655-2300,"23 Vanderbilt Avenue, New York",10017,"American,Steakhouse"
7116,PizzArte,112,3.7,(212) 247-3936,"69 W 55th Street, New York",10019,"Italian,Pizza"
7117,Soto,97,3.9,(212) 414-3088,"357 6th Avenue, New York",10014,"Japanese,Sushi"
7118,Marlow & Sons,215,3.8,(718) 384-1441,"81 Broadway, Brooklyn",11211,American
7119,Hearth,201,3.7,(646) 602-1300,"403 East 12th Street, New York",10009,"Italian,American"
7120,Peter Pan Donut & Pastry Shop,277,4.4,(718) 389-3676,"727 Manhattan Avenue, Brooklyn",11222,"Bakery,Donuts"
7121,Match 65,172,3.8,(212) 737-4400,"29 East 65th Street, New York",10065,"Burger,French,Steakhouse"
7122,Ippudo Westside,102,4.6,(212) 974-2500,"321 W 51st Street, New York",10019,"Ramen,Japanese,Asian"
7123,Betony,48,4.1,(212) 465-2400,"41 West 57th Street, New York",10019,American
7124,Cabana,365,4,(718) 263-3600,107-10 70th Road,11375,"Cuban,Latin American"
7125,Hatsuhana,138,3.7,(212) 355-3345,"17 East 48th Street, New York",10017,"Japanese,Sushi"
7126,Egg Shop,29,3.5,(646) 666-0810,"151 Elizabeth Street, New York",10012,American
7127,Lindy's,105,1.8,(212) 560-1680,"825 7th Avenue, New York",10019,"American,Desserts"
7128,Barney Greengrass,176,4.2,(212) 724-4707,"541 Amsterdam Avenue, New York",10024,"American,Seafood,Deli"
7129,Kitchenette Uptown,289,4,(212) 531-7600,"1272 Amsterdam Avenue, New York",10027,"American,Breakfast"
7130,Meskerem Ethiopian Cuisine,113,3.8,(212) 777-8111,"124 MacDougal Street, New York",10012,Ethiopian
7131,Il Mulino,176,3.7,(212) 673-3783,"86 W 3rd Street, New York",10012,Italian
7132,Chip Shop,243,3.9,(718) 855-7775,"129 Atlantic Avenue, Brooklyn",11201,British
7133,La Esquina,700,3.9,(646) 613-7100,"114 Kenmare Street, New York",10012,Mexican
7134,The Halal Guys,510,4.5,(347) 527-1505,"6th Avenue & W 53rd Street, New York",10019,"Middle Eastern,Moroccan"
7135,Serafina Broadway,123,3.5,(212) 315-1700,"218 W 55th Street, New York",10019,"Italian,Pizza,Seafood"
7136,Good,104,3.5,(212) 691-8080,"89 Greenwich Avenue, New York",10014,New American
7137,Felidia,197,3.3,(212) 758-1479,"243 E 58th Street, New York",10022,"Italian,Seafood"
7138,Vanessa's Dumplings,124,4.3,(212) 529-1328,"220 E 14th Street, New York",10003,Chinese
7139,Ben's Best Kosher Delicatessen,138,4,(718) 897-1700,"96-40 Queens Boulevard, Queens, NY",11374,"Sandwich,Deli"
7140,Pylos,274,3.7,(212) 473-0220,"128 E 7th Street, New York",10009,Greek
7141,Tree Bistro,190,3.5,(212) 358-7171,"190 1st Avenue, New York",10009,"American,French"
7142,Haru,234,3.5,(212) 398-9810,"229 W 43rd Street, Suite 221, New York",10036,"Japanese,Sushi"
7143,Frying Pan,172,3.7,(212) 989-6363,"Pier 66, West 26th Street & Hudson River Park, New York",10001,American
7144,Hourglass Tavern,128,3.7,(212) 265-2060,"373 West 46th Street, New York",10036,American
7145,Magnolia Bakery,686,3.7,(212) 462-2572,"401 Bleecker Street, New York",10014,"Bakery,Desserts"
7146,Fred's,241,3.7,(212) 579-3076,"476 Amsterdam Avenue, New York",10024,American
7147,Nan Xiang Xiao Long Bao,152,4.6,(718) 321-3838,"38-12 Prince Street, Queens",11354,Chinese
7149,Da Nico,193,3.8,(212) 343-1212,"164 Mulberry Street, New York",10013,Italian
7150,Tom's Restaurant,306,3.8,(718) 636-9738,"782 Washington Avenue, Brooklyn",11238,"American,Diner"
7151,Bohemian Hall and Beer Garden,213,4,(718) 274-4925,"29-19 24th Avenue, Queens",11102,"Bar Food,Eastern European"
7152,Redeye Grill,214,3.6,(212) 541-9000,"890 7th Avenue, New York",10019,"Steakhouse,Seafood"
7153,The Penrose,26,3.5,(212) 203-2751,"1590 2nd Avenue, New York",10028,American
7154,Blue Ribbon,317,3.8,(718) 840-0404,"280 5th Avenue, Brooklyn",11215,"American,Steakhouse,Seafood"
7155,Murray's Bagels,174,4,(212) 462-2830,"500 Sixth Avenue, New York",10011,Bagels
7156,ABC Kitchen,432,4.3,(212) 475-5829,"35 East 18th Street, New York",10003,Healthy Food
7157,Bamboo 52,121,3.4,(212) 315-2777,"344 W 52nd Street, New York",10019,"Asian,Sushi"
7158,Caspiy,58,3.5,(718) 616-1399,"1309 Avenue Z, Brooklyn",11235,"European,Eastern European"
7159,Gyu-Kaku,170,3.9,(212) 702-8816,"805 3rd Avenue, New York",10022,"Japanese,BBQ"
7160,Yum Yum Bangkok,219,3.9,(212) 262-7244,"650 9th Avenue, New York",10036,"Thai,Asian"
7161,Southern Hospitality,127,3.5,(212) 265-1000,"645 9th Avenue, New York",10036,"BBQ,Southern"
7162,The National,126,3.6,(212) 715-2400,"The Benjamin, 557 Lexington Avenue, New York",10022,American
7163,The Waverly Inn and Garden,132,3.6,(917) 828-1154,"16 Bank Street, New York",10014,American
7164,Perry Street,164,4.1,(212) 352-1900,"176 Perry Street, New York",10014,"New American,Asian,French"
7165,Franny's,259,3.6,(718) 230-0221,"348 Flatbush Avenue, Brooklyn",11217,Italian
7166,Nick's Pizza,425,4.2,(718) 263-1126,10826 Ascan Avenue,11375,"Italian,Pizza"
7167,Gray's Papaya,881,3.8,(212) 799-0243,"2090 Broadway, New York",10023,American
7168,The Park,94,3.2,(212) 352-3313,"118 10th Avenue, New York, NY",10011,American
7169,Five Guys Burgers and Fries,205,3.9,(212) 459-9600,"43 W 55th Street, New York",10019,"Burger,American,Fast Food"
7170,Petite Abeille,159,3.9,(212) 791-1360,"134 W Broadway, New York",10013,Belgian
7171,Maison Kayser,36,3.5,(212) 979-1600,"921 Broadway, New York",10010,"French,Bakery,Cafe"
7172,Nougatine,115,3.8,(212) 299-3900,"1 Central Park West, New York",10023,American
7173,Zum Schneider,184,4.2,(212) 598-1098,"107 Avenue C, New York",10009,"German,Bar Food"
7174,BLT Steak,202,3.5,(212) 752-7470,"106 East 57th Street, New York, NY",10022,"American,French,Steakhouse"
7175,Guantanamera,216,3.5,(212) 262-5354,"939 8th Avenue, New York",10019,Cuban
7176,Noodle Pudding,419,3.7,(718) 625-3737,"38 Henry Street, Brooklyn",11201,Italian
7177,The Donut Pub,122,3.9,(212) 929-0126,"203 W 14th Street, New York",10011,Donuts
7178,Ayza Wine & Chocolate Bar,1634,3.7,(212) 714-2992,"11 West 31st Street, New York",10016,Mediterranean
7179,BONDST,192,3.9,(212) 777-2500,"6 Bond Street, New York",10012,Japanese
7180,Tuome,6,3.1,(646) 833-7811,"536 E 5th Street, New York",10009,Asian
7181,Hell's Kitchen,259,3.7,(212) 977-1588,"754 9th Avenue, New York",10019,Tex-Mex
7182,Bonnie's Grill,360,4,(718) 369-9527,"278 5th Avenue, Brooklyn",11215,"American,Burger"
7183,Room Service,169,3.6,(212) 582-0999,"690 9th Avenue, New York",10036,Thai
